,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
4486,8294,Cometh,MUST,cometh,2,2021-01-20T00:00:00.000Z,['collectibles-nfts'],1000000.0,0.0,0.0,,4487,2021-07-21T00:41:03.000Z,52.80971114623468,1216.27084671,-0.54632055,-6.38904651,-19.4875739,-29.77644099,-51.16523475,-72.54531801,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f
4487,4491,Flits,FLS,flits,4,2019-09-10T00:00:00.000Z,[],,0.0,1506413.0,,4488,2021-07-21T00:40:15.000Z,0.50092304560207,1210.12917883,-0.68363451,-5.36485759,-16.75008893,-24.0577448,-42.59976015,-56.47275973,0.0,2021-07-21T00:40:15.000Z,,,,,
4488,10329,TasteNFT,TASTE,tastenft,1,2021-06-08T00:00:00.000Z,[],1000000000000000.0,0.0,0.0,,4489,2021-07-21T00:40:14.000Z,4.994e-10,1207.15010786,-0.21894678,-7.36335163,-30.07404593,-63.20795573,0.0,0.0,0.0,2021-07-21T00:40:14.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xdb238123939637d65a03e4b2b485650b4f9d91cb
4489,10263,Compact,CPAC,compact,1,2021-06-03T00:00:00.000Z,[],100000000000.0,0.0,0.0,,4490,2021-07-21T00:40:08.000Z,3.54070782e-06,1192.89856431,-2.07300446,-8.52518715,-15.77897275,-65.59172633,0.0,0.0,0.0,2021-07-21T00:40:08.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x43d096cdd8a71d9421af406e8eeefed5861e74e1
4490,9830,Dexioprotocol,DEXI,dexioprotocol,2,2021-05-15T00:00:00.000Z,[],500000000000.0,0.0,0.0,,4491,2021-07-21T00:41:05.000Z,8.57192372e-06,1191.68796121,-0.23472221,-7.18609115,-0.45185362,-39.23000558,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x29b1E39A529d3B3cacEA55989594F71813e998Bb
4491,3846,VeriBlock,VBK,veriblock,1,2019-04-05T00:00:00.000Z,['mineable'],2100000000.0,0.0,1027586035.075822,,4492,2021-07-21T00:40:17.000Z,0.00384897687093,1181.90947281,-0.65857964,-11.167662,-30.31031101,-32.09460563,-45.65788291,-67.61718804,0.0,2021-07-21T00:40:17.000Z,,,,,
4492,8230,AI Network,AIN,ai-network,1,2021-01-11T00:00:00.000Z,[],700000000.0,0.0,0.0,,4493,2021-07-21T00:41:02.000Z,0.07403347037655,1176.47252742,0.03228321,-18.04931157,-20.62701392,-39.84585892,-45.27090155,-53.57316391,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x3A810ff7211b40c4fA76205a14efe161615d0385
4493,9410,Lokum Finance,LKM,lokum-finance,1,2021-04-21T00:00:00.000Z,[],,0.0,0.0,,4494,2021-07-21T00:40:17.000Z,0.03403237473546,1168.72502198,-0.97732099,-9.36007541,0.0,0.0,-62.4507008,0.0,0.0,2021-07-21T00:40:17.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x1099e778846baa6aad3c6f26ad42419aa7f95103
4494,9157,BasketDAO,BASK,basketdao,2,2021-04-07T00:00:00.000Z,['defi'],,0.0,0.0,,4495,2021-07-21T00:40:19.000Z,50.29258516175873,1166.46240642,-0.08123538,-8.48035832,-13.53141572,-41.92913417,-56.87080131,-89.59696358,0.0,2021-07-21T00:40:19.000Z,,,,,
4495,9223,Alchemist DeFi Mist,MIST,alchemist-defi-mist,2,2021-04-14T00:00:00.000Z,[],,0.0,470965.0,,4496,2021-07-21T00:41:04.000Z,0.04260871424791,1162.00043727,-0.14865995,-11.04933255,-26.46701396,-76.17428848,-93.39578008,0.0,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x6f8fe12cc34398d15b7d5a5ba933e550da1d099f
4496,9680,Small dogecoin,SDOG,small-dogecoin,3,2021-05-10T00:00:00.000Z,[],128756977746000.0,0.0,128756977746000.0,,4497,2021-07-21T00:41:05.000Z,1.9927145e-07,1159.23407184,2.96625054,-7.72916701,-15.0731547,-61.34532469,-77.81377582,0.0,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4
4497,10661,Definix,FINIX,definix,1,2021-06-26T00:00:00.000Z,[],99999999.0,0.0,0.0,,4498,2021-07-21T00:40:23.000Z,0.7804622832103,1153.67191585,-1.16370713,-11.66156069,-30.45231998,0.0,0.0,0.0,0.0,2021-07-21T00:40:23.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x0f02b1f5af54e04fb6dd6550f009ac2429c4e30d
4498,7207,UNII Finance,UNII,unii-finance,1,2020-09-28T00:00:00.000Z,[],,0.0,314589903.0,,4499,2021-07-21T00:41:02.000Z,0.00024608477651,1152.19997951,0.00554629,-5.72261214,33.74224302,-6.12839115,-42.47227386,-68.97251089,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x825130aa1beef07bdf4f389705321816d05b0d0f
4499,5512,BLOCKIDCOIN,BID,blockidcoin,1,2020-04-27T00:00:00.000Z,[],60000000.0,0.0,60000000.0,,4500,2021-07-21T00:40:09.000Z,0.40414257144718,1119.44010743,-17.51761631,-18.14054144,-37.84115359,-88.59075282,-92.5135134,-98.50088588,0.0,2021-07-21T00:40:09.000Z,,,,,
4500,10602,Base Reward Token,BRT,base-reward-token,1,2021-06-23T00:00:00.000Z,[],12000000.0,0.0,0.0,,4501,2021-07-21T00:41:04.000Z,0.15184155412753,1108.25291943,1.37606375,0.0,33.26964459,0.0,0.0,0.0,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x0d499b25bce7aa72bb6c50e434e2ed26fe1e785d
4501,9233,IQONIQ FanEcoSystem,IQQ,iqoniq-fanecosystem,2,2021-04-14T00:00:00.000Z,[],2500000000.0,0.0,0.0,,4502,2021-07-21T00:41:02.000Z,0.02514214290881,1108.03036599,-2.55389652,-3.51033933,-33.31554401,-46.48815241,-61.88547223,-83.9738105,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x68a9d92fe19399feebed6a9a0980a7ea7638074c
4502,9729,Doge Father Token,DOGETF,doge-father-token,1,2021-05-12T00:00:00.000Z,[],3000000000.0,0.0,0.0,,4503,2021-07-21T00:41:05.000Z,0.00120695076278,1109.51428377,0.51095748,0.77240356,-19.21840912,-65.14847907,-75.40246235,0.0,0.0,2021-07-21T00:41:05.000Z,512.0,Stellar,XLM,stellar,GBJY33ZDHNAO6LPHZYPWGIYQ3FHM2QLTTYFOIUJOKY6VJICRTB5AHX53
4503,148,Auroracoin,AUR,auroracoin,3,2014-02-27T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'scrypt']",21000000.0,0.0,18078319.753408,,4504,2021-07-21T00:41:03.000Z,0.1794553065932,1104.9572652,-0.52374812,-2.56294638,-8.04009935,-21.58090983,-43.40511815,-44.3626498,0.0,2021-07-21T00:41:03.000Z,,,,,
4504,9670,GogolCoin,GOL,gogolcoin,1,2021-05-10T00:00:00.000Z,[],295000000.0,0.0,295000000.0,,4505,2021-07-21T00:41:04.000Z,0.38595859117362,1102.85043364,0.00148947,-5.87171278,-18.29246945,0.0,0.0,0.0,0.0,2021-07-21T00:41:04.000Z,,,,,
4505,5985,Limestone Network,LIMEX,limestone-network,2,2020-07-31T00:00:00.000Z,[],2000000000.0,0.0,0.0,,4506,2021-07-21T00:40:33.000Z,0.00102602124617,89.06407954,2.1849351,-13.20729835,-12.91434309,-58.72591774,-82.97746979,-89.75215523,0.0,2021-07-21T00:40:33.000Z,1027.0,Ethereum,ETH,ethereum,0x400b1d8a7dd8C471026B2c8CBe1062b27d120538
4506,8840,DailySwap Token,DAILYS,dailyswap-token,2,2021-03-16T00:00:00.000Z,[],200000000.0,0.0,0.0,,4507,2021-07-21T00:40:25.000Z,0.00113057275784,1088.29854134,1.37475556,-73.887821,-80.66620155,-80.05097724,-89.13209711,-91.64277053,0.0,2021-07-21T00:40:25.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xe0d6ad5a77fd1ed1a22f89657e4248a8ac6a8cbf
4507,6682,Pollux Coin,POX,pollux-coin,2,2020-08-24T00:00:00.000Z,[],50000000.0,0.0,50000000.0,,4508,2021-07-21T00:40:22.000Z,0.26617155438169,1088.18866245,-0.63843353,-13.08522694,-17.23239725,-16.51699208,3.77253682,-58.94440674,0.0,2021-07-21T00:40:22.000Z,1958.0,Tron,TRX,tron,TMnqP8yuZrKJFXN59KoVDthkmM3LRkiZXP
4508,9087,xDeFi,XDEX,xdefi,2,2021-04-01T00:00:00.000Z,[],70000000.0,0.0,0.0,,4509,2021-07-21T00:41:07.000Z,0.03860499253955,1077.17027323,0.01016286,-0.54165521,-0.2331637,-15.39278411,-39.81224804,-83.68114351,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x000000000000d0151e748d25b766e77efe2a6c83
4509,7221,Wrapped LEO,WLEO,wrapped-leo,1,2020-09-29T00:00:00.000Z,['wrapped-tokens'],10000000.0,0.0,10000000.0,,4510,2021-07-21T00:41:03.000Z,0.19251430869482,1069.14777164,-0.54632055,-2.05413372,-6.84975558,-20.5544692,-38.07920643,-71.7257787,0.0,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x73a9fb46e228628f8f9bb9004eca4f4f529d3998
4510,6542,happy birthday coin,HBDC,happy-birthday-coin,2,2020-10-05T00:00:00.000Z,[],7700000000.0,0.0,7700000000.0,,4511,2021-07-21T00:41:04.000Z,0.00443696115159,1052.6898443,3.60903069,9.4864696,40.82183175,52.91089595,-84.93954954,-59.66023707,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x39d30828a163713d91c4eadbba2c497a9139ec5c
4511,7515,Ubiner,UBIN,ubiner,3,2020-10-26T00:00:00.000Z,['ethereum'],10000000000.0,0.0,0.0,,4512,2021-07-21T00:41:04.000Z,0.00032948304143,1027.39381403,-3.10816154,-17.62435526,-28.74834275,-43.96220469,-26.66822256,-39.66780874,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0xb9EcEb9F717852Ad0D936B46155cB0c0f43cBE8E
4512,3286,MEX,MEX,mex,1,2018-09-13T00:00:00.000Z,[],,0.0,1939999970.0,,4513,2021-07-21T00:40:17.000Z,0.00034936866982,1019.60570695,1.05420347,1.74852728,-18.58426156,-18.53882608,1.05804476,-49.47969961,0.0,2021-07-21T00:40:17.000Z,1027.0,Ethereum,ETH,ethereum,0x2ba6b1e4424e19816382d15937739959f7da5fd8
4513,9431,Rowket,KET,rowket-market,1,2021-04-22T00:00:00.000Z,[],50000000.0,0.0,0.0,,4514,2021-07-21T00:40:20.000Z,0.00304559902107,1015.6707877,-0.15168805,-9.36476131,-37.38970983,-78.71897016,-90.9436818,0.0,0.0,2021-07-21T00:40:20.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x5ddAe05d2f854926E8070b435d2dfe5edCa246D9
4514,8864,Quam Network,QUAM,quam-network,2,2021-03-18T00:00:00.000Z,[],100000000.0,0.0,0.0,,4515,2021-07-21T00:41:06.000Z,0.00789880841431,1012.47749807,-0.11375602,-6.47803038,-17.15225441,-59.69265194,-81.77789516,-91.93989943,0.0,2021-07-21T00:41:06.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x1ade17b4b38b472b5259bbc938618226df7b5ca8
4515,8694,Minty Art,MINTY,minty-art,1,2021-03-04T00:00:00.000Z,['collectibles-nfts'],100000000.0,0.0,0.0,,4516,2021-07-21T00:41:06.000Z,0.33135437757693,1000.70228734,-0.54632055,-4.24911848,-9.21270812,-30.94471016,-54.55810364,-68.4183972,0.0,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xb6c6920327b33f8eec26786c7462c5f4098d47e3
4516,10796,ARTH Shares,ARTHX,arthx,1,2021-07-08T00:00:00.000Z,[],9999999999991.0,0.0,0.0,,4517,2021-07-21T00:40:13.000Z,0.00043868574643,987.90389223,5.64289385,12.86050195,-41.75315642,0.0,0.0,0.0,0.0,2021-07-21T00:40:13.000Z,3890.0,Polygon,MATIC,polygon,0xd354d56dae3588f1145dd664bc5094437b889d6f
4517,8562,McDonalds Coin,MCDC,mcdonalds-coin,1,2021-02-23T00:00:00.000Z,[],37000000.0,0.0,0.0,,4518,2021-07-21T00:40:21.000Z,0.00342692077813,972.41432276,-0.54632055,-8.28689623,-19.86030727,-67.10585574,-73.22486376,-88.92021641,0.0,2021-07-21T00:40:21.000Z,1027.0,Ethereum,ETH,ethereum,0x8937041c8c52a78c25aa54051f6a9dada23d42a2
4518,7442,YFIA,YFIA,yfia,2,2020-10-19T00:00:00.000Z,[],,0.0,35000000.0,,4519,2021-07-21T00:41:04.000Z,2.88199285009263,968.9484897,0.00554629,0.02600907,0.03484844,1.92284698,-0.006131,0.18286277,0.0,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x94373d40135604ce50083Ff282250A9033761E53
4519,9069,Goatcoin,GOAT,goatcoin,1,2021-04-01T00:00:00.000Z,[],999.0,0.0,0.0,,4520,2021-07-21T00:41:07.000Z,369.2211118671152,964.3091219,-0.1196372,-6.50557669,-28.98129238,-47.98269547,-59.32733932,-85.65085931,0.0,2021-07-21T00:41:07.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x7c67dccb04b67d4666fd97b2a00bb6d9b8d82e3f
4520,8604,growth Root Token,GROOT,growth-root-token,1,2021-02-26T00:00:00.000Z,[],20000.0,0.0,0.0,,4521,2021-07-21T00:41:04.000Z,328.3535016028624,956.19342543,-0.1196372,1.1515986,-13.86991333,38.43610544,-36.01702565,-70.17489024,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x8b571fe684133aca1e926beb86cb545e549c832d
4521,8711,Pando,PANDO,pando,2,2021-03-08T00:00:00.000Z,[],2000000000.0,0.0,0.0,,4522,2021-07-21T00:41:05.000Z,0.60018242398577,956.20189964,0.00148947,27.95985256,21.82073461,26.28171411,-25.73648157,-71.28478149,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x7a3c45f34ea5df6fe5f6af710ec8a04d388a71d1
4522,9152,Octree Finance,OAK,octree-oak,1,2021-04-07T00:00:00.000Z,"['decentralized-exchange', 'defi', 'yield-farming', 'amm', 'binance-smart-chain', 'dex']",100000.0,0.0,0.0,,4523,2021-07-21T00:40:25.000Z,5.48987682619951,955.12625396,-0.15168805,-6.73046168,-17.58351068,-34.24372727,-40.05215395,-73.57317603,0.0,2021-07-21T00:40:25.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x4e0f2fd3cada61d891c653a7fbbf2df7e2214757
4523,8839,Eternal Cash,EC,eternal-cash,1,2021-03-16T00:00:00.000Z,[],38615383.0,0.0,0.0,,4524,2021-07-21T00:41:05.000Z,0.01319189831774,946.8927115,-0.1196372,-5.86658374,-17.1553884,-56.91294706,-53.37264262,-81.16769762,0.0,2021-07-21T00:41:05.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x400df62c3052fdbaad8c74c0226147f9bfaaf7ec
4524,8873,GoSwapp,GOFI,goswapp,1,2021-03-18T00:00:00.000Z,[],1000000.0,0.0,0.0,,4525,2021-07-21T00:41:07.000Z,0.68708174643398,945.73841028,-0.16326663,-10.63588237,-24.64260673,-50.43193078,-81.28012016,-94.32251161,0.0,2021-07-21T00:41:07.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x6B8227A0E18bd35A10849601dB194B24aAB2C8ea
4525,10708,Musubi,MUSUBI,musubi,1,2021-06-29T00:00:00.000Z,[],1000000000000.0,0.0,0.0,,4526,2021-07-21T00:40:15.000Z,1.233695e-07,943.6454172,-0.38922237,-8.42372143,-31.39812159,0.0,0.0,0.0,0.0,2021-07-21T00:40:15.000Z,1027.0,Ethereum,ETH,ethereum,0x8ee04e1e9400d4e2091ff3a46509e246e2f34542
4526,2343,CanYaCoin,CAN,canyacoin,3,2018-01-07T00:00:00.000Z,"['platform', 'crowdsourcing', 'sharing-economy', 'binance-chain']",,0.0,95826983.065,,4527,2021-07-21T00:41:04.000Z,0.05192326216558,941.60941554,0.54123966,-4.11735532,-19.74969685,-57.6878599,-53.88201046,-54.89529956,0.0,2021-07-21T00:41:04.000Z,1839.0,Binance Chain,BNB,binance-coin,CAN-677
4527,8633,Nodestats,NS,nodestats,2,2021-03-01T00:00:00.000Z,[],21000000.0,0.0,0.0,,4528,2021-07-21T00:40:12.000Z,0.0108400960041,941.37781864,-28.69234461,-37.65480353,-9.94761015,-61.39530936,-54.10290424,-66.18059755,0.0,2021-07-21T00:40:12.000Z,,,,,
4528,5900,DigiDinar,DDR,digidinar,7,2020-07-22T00:00:00.000Z,[],120000000.0,0.0,5577451.0,,4529,2021-07-21T00:40:29.000Z,0.23439746770809,938.39437695,-0.48634604,-0.63729472,-25.19940364,-63.69588064,-81.8074368,-68.79585245,0.0,2021-07-21T00:40:29.000Z,,,,,
4529,7642,BitDEFi,BFI,bitdefi,1,2020-11-11T00:00:00.000Z,['ethereum'],200000.0,0.0,0.0,,4530,2021-07-21T00:40:25.000Z,3.79962527106651,927.38859852,0.29289414,-0.57331322,-0.34890376,-31.16204665,-24.47877257,-11.43892164,0.0,2021-07-21T00:40:25.000Z,1027.0,Ethereum,ETH,ethereum,0x2b2b0559081c41e962777B5049632fdb30f7E652
4530,7688,SOMIDAX,SMDX,somidax,2,2020-11-16T00:00:00.000Z,[],149500000.0,0.0,0.0,,4531,2021-07-21T00:40:23.000Z,0.00360198908134,911.13411945,-0.64601714,-2.96194272,-5.94688777,-24.07475987,-26.92801005,-25.32322008,0.0,2021-07-21T00:40:23.000Z,1027.0,Ethereum,ETH,ethereum,0x7e8539d1e5cb91d63e46b8e188403b3f262a949b
4531,9187,MY IDENTITY COIN,MYID,my-identity-coin,3,2021-04-09T00:00:00.000Z,[],100000000000.0,0.0,0.0,,4532,2021-07-21T00:40:21.000Z,0.00117691348547,906.83522201,-1.05703404,47.82431403,75.69175292,-27.45692129,-45.09169363,0.0,0.0,2021-07-21T00:40:21.000Z,1027.0,Ethereum,ETH,ethereum,0x5273063725a43a323300c502478c22fbb4e92c2d
4532,7700,WAY-F coin,WAYF,way-f-coin,1,2020-11-17T00:00:00.000Z,[],120000000.0,0.0,6200000.0,,4533,2021-07-21T00:41:05.000Z,0.5611705664267,905.05588953,0.00148947,-4.89438179,-16.71837021,-25.60534078,333.62342201,682.07552426,0.0,2021-07-21T00:41:05.000Z,,,,,
4533,7986,Hub - Human Trust Protocol,HUB,hub-human-trust-protocol,3,2020-12-14T00:00:00.000Z,[],1750000000.0,0.0,0.0,,4534,2021-07-21T00:41:06.000Z,0.00234511726847,901.72922395,1.49956106,1.0636784,1.16918959,12.66906157,-24.33283757,-77.30972078,0.0,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xba358b6f5b4c0215650444b8c30d870b55050d2d
4534,10373,SolFarm,TULIP,solfarm,2,2021-06-09T00:00:00.000Z,[],10000000.0,0.0,0.0,,4535,2021-07-21T00:40:19.000Z,1.86055305567196,892.97616018,0.01095054,-5.09128257,-18.39775896,-70.94952259,0.0,0.0,0.0,2021-07-21T00:40:19.000Z,5426.0,Solana,SOL,solana,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs
4535,8428,Monster Slayer Cash,MSC,monster-slayer-finance,3,2021-02-14T00:00:00.000Z,['seigniorage'],57.0,0.0,0.0,,4536,2021-07-21T00:41:03.000Z,0.02499794063243,882.18626345,-0.07222619,-4.56852811,-11.46811181,-25.12635687,-32.38989079,-10.17280204,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x8c784c49097dcc637b93232e15810d53871992bf
4536,6564,ZenSports,SPORTS,zensports,1,2020-08-12T00:00:00.000Z,['sports'],0.0,0.0,0.0,,4537,2021-07-21T00:40:24.000Z,7.807517702e-05,875.39410945,0.73814207,2.45189021,0.92486897,61.41992313,-35.65138224,-21.80026003,0.0,2021-07-21T00:40:24.000Z,,,,,
4537,8853,Brickchain Finance,BRICK,brickchain-finance,1,2021-03-17T00:00:00.000Z,[],300000000.0,0.0,0.0,,4538,2021-07-21T00:41:06.000Z,0.00031927634697,868.51047403,-0.39673584,-2.71492286,-24.49966237,-72.38191351,-95.12798808,-94.16061757,0.0,2021-07-21T00:41:06.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xc4daa5a9f2b832ed0f9bc579662883cd53ea9d61
4538,6099,3X Short Ethereum Classic Token,ETCBEAR,3x-short-ethereum-classic-token,1,2020-08-03T00:00:00.000Z,[],,0.0,2331.559792,,4539,2021-07-21T00:41:07.000Z,9.4e-07,860.37,4.44444444,23.68421053,51.61290323,-16.81415929,-47.19101124,-99.76611097,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xA340f0937a8c00DB11C83Cc16CEC12310160F0b6
4539,8804,PREDIQT,PQT,prediqt,1,2021-03-16T00:00:00.000Z,[],500000000000.0,0.0,0.0,,4540,2021-07-21T00:41:05.000Z,5.152775137e-05,850.2485398,0.0055463,-0.4186369,-0.7397191,7.04259733,-10.54725309,-73.82008484,0.0,2021-07-21T00:41:05.000Z,,,,,
4540,9240,Vangold Token,VGD,vangold-token,1,2021-04-15T00:00:00.000Z,[],95000000.0,0.0,0.0,,4541,2021-07-21T00:41:02.000Z,0.00146958935156,830.07911753,-0.1196372,-8.06339499,-7.24497357,-30.14118333,0.0,0.0,0.0,2021-07-21T00:41:02.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xfd91fa8fab5ca11569e256fa8844bc2abecc331d
4541,9404,SpacePenguin,PNGN,spacepenguin,1,2021-04-21T00:00:00.000Z,['memes'],1000000000000000.0,0.0,1000000000000000.0,,4542,2021-07-21T00:40:13.000Z,9.2665e-10,830.26978202,-0.38888349,-4.45405645,-2.05349087,-52.24893803,-75.67790574,-76.8168839,0.0,2021-07-21T00:40:13.000Z,1027.0,Ethereum,ETH,ethereum,0x469a8ea7683c27d31cd9b0de769151d8a8b66c5a
4542,9283,Waffle,WAF,waffle,1,2021-04-19T00:00:00.000Z,[],48045804.0,0.0,48045804.799609,,4543,2021-07-21T00:41:03.000Z,0.01228340533903,823.0548431,-0.1196372,-7.92989102,-18.76576224,-46.22361194,-67.02210838,-98.2227377,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x650febe5ad8a17a8f27f17ec80fd208e23e9246c
4543,10327,Yuang Coin,YUANG,yuang-coin,2,2021-06-08T00:00:00.000Z,[],1000000000000000.0,0.0,0.0,,4544,2021-07-21T00:41:03.000Z,1.4237e-10,818.66706231,-0.54829239,-2.7959037,-18.07267109,-76.37838367,0.0,0.0,0.0,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x2bf4fb066bc0f08f4723be2bdfc70bae8434757d
4544,9988,Hachiko Inu,HACHIKO,hachiko-inu,1,2021-05-21T00:00:00.000Z,[],1000000000000000.0,0.0,0.0,,4545,2021-07-21T00:40:31.000Z,4.1419e-10,818.99592521,-0.51401532,-7.16351003,-43.36870027,-65.02571204,0.0,0.0,0.0,2021-07-21T00:40:31.000Z,1027.0,Ethereum,ETH,ethereum,0xccac36423def6c19ee6b5679144e2976e309ca45
4545,9276,Pofi,POFI,pofi,2,2021-04-18T00:00:00.000Z,[],500000.0,0.0,0.0,,4546,2021-07-21T00:41:02.000Z,0.13126750616963,816.35774895,0.00113481,-5.16253837,-11.87344543,-29.25640749,-78.69986058,-97.26465805,0.0,2021-07-21T00:41:02.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x461f6c9ae13a7dac7055c73fbf8dab529d667041
4546,10070,YouSwap,YOU,youswap,2,2021-05-26T00:00:00.000Z,['heco-ecosystem'],200000000.0,0.0,0.0,,4547,2021-07-21T00:40:24.000Z,0.13166709550447,805.87797908,0.00245032,0.02349819,-12.83505733,-24.55483041,0.0,0.0,0.0,2021-07-21T00:40:24.000Z,2502.0,Heco,HT,huobi-token,0x9364e119ad76e0346126afcbdf5c9f0189500cc5
4547,10375,Polychart,PCHART,polychart,1,2021-06-09T00:00:00.000Z,[],100000000.0,0.0,0.0,,4548,2021-07-21T00:41:03.000Z,0.00090771271584,793.05498498,-2.14438003,0.65465845,-54.2118815,-85.6080584,0.0,0.0,0.0,2021-07-21T00:41:03.000Z,3890.0,Polygon,MATIC,polygon,0x771762d0AB8EA6906F3CBC700161eE8e9891bcb9
4548,9045,JPYC,JPYC,jpycoin,2,2021-03-31T00:00:00.000Z,[],,0.0,0.0,,4549,2021-07-21T00:41:07.000Z,0.0085137575964,785.58593746,-0.54632055,-2.24744035,1.11078652,-6.18356307,-2.4553011,-10.21839567,0.0,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x2370f9d504c7a6e775bf6e14b3f12846b594cd53
4549,10874,Shiberus Inu,SHIBERUS,shiberus-inu,1,2021-07-13T00:00:00.000Z,[],1000000000000000.0,0.0,0.0,,4550,2021-07-21T00:41:05.000Z,2.4914e-10,785.12221161,-0.5472999,-9.27204697,-52.20905814,0.0,0.0,0.0,0.0,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2dfac6327dce9f88e31ff46de13049eca5a7dfcb
4550,4555,Fedora Gold,FED,fedora-gold,1,2019-09-12T00:00:00.000Z,[],100000000000.0,0.0,44120118873.31,,4551,2021-07-21T00:41:05.000Z,3.36102157e-06,784.3687155,-0.00042117,12.02458565,-27.72240633,-58.01133003,-79.03129291,-95.63463084,0.0,2021-07-21T00:41:05.000Z,,,,,
4551,9630,Safeicarus,SAFEICARUS,safeicarus,2,2021-05-07T00:00:00.000Z,[],1e+17,0.0,1e+17,,4552,2021-07-21T00:40:24.000Z,3.2894e-10,777.97521375,-11.83064495,-18.68734122,-29.02774018,-58.09439591,-85.25901062,0.0,0.0,2021-07-21T00:40:24.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xd2f9b51c6a1b5598f0ea51ef95d70cb045692d0f
4552,7170,Contribute,TRIB,contribute,1,2020-09-25T00:00:00.000Z,"['dao', 'governance']",,0.0,2483489.0,,4553,2021-07-21T00:41:02.000Z,1.45760563955254,761.98115481,-0.54632055,1.02967018,2.29704392,-9.34107428,-6.01011267,-19.53906338,0.0,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0xe09216f1d343dd39d6aa732a08036fee48555af0
4553,6888,Omega Protocol Money,OPM,omega-protocol-money,4,2020-09-04T00:00:00.000Z,[],9999999999.0,0.0,9999999999.0,,4554,2021-07-21T00:41:06.000Z,5.74837345e-06,756.50120252,-1.12820911,86.11579571,-4.14946169,36.92769182,-99.14122436,-99.25345712,0.0,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xf4c17bc4979c1dc7b4ca50115358dec58c67fd9d
